Unnamed: 0,Call Type,Caller Number,Call Time,Call Frequency Per Day,Call Frequency Per Week,Conversation
5825,Spam,+1-346-777-7825,07:43:05,3,14, Congratulations! You've been chosen to receive a free vacation package. Call us to claim!
5826,Normal,+1-714-974-7220,08:35:14,2,12,"Had the money issue weigh me down but thanks to you, I can breathe easier now. I.ll make sure you dont regret it. Thanks."
5827,Normal,+1-678-515-6679,09:13:14,5,5,"The house is on the water with a dock, a boat rolled up with a newscaster who dabbles in jazz flute behind the wheel"
5828,Normal,+1-347-829-9600,07:50:59,5,14,"Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL"
5829,Normal,+1-786-808-2488,07:28:51,2,2,Actually i delete my old webster..now i am flogging at magicalsongs.blogspot.com
5830,Normal,+1-310-984-5577,16:48:17,3,3,It seems you don't watch of. The prices of diese rose Is 8.00 per later. That's why the company has raised the fare to Is 5 per every 5 Am.
5831,Normal,+1-872-296-4703,08:06:32,1,3,Dear are you angry i was busy dear
5832,Normal,+1-346-656-9606,13:30:16,4,15,"It‘s £6 to get in, is that ok?"
5833,Normal,+1-848-531-9882,17:55:59,2,6,He fine..absolutely fine
5834,Normal,+1-614-244-9515,15:09:00,5,10,Ouh so slow i to u reach long ago liar... U 2 more days only i 4 more let...
5835,Normal,+1-570-828-9845,09:05:18,4,5,I can pick the phone right now. Was send a message
5836,Normal,+1-714-945-4082,15:40:00,3,12,It's ok i know you are busy but i'm really too bored so i message you. I  do you know what colour she choose for me one.
5837,Normal,+1-754-557-7626,07:31:51,5,14,HAPPY NEW YEAR MY NO.1 MAN
5838,Normal,+1-570-604-9630,08:44:54,1,11,Yes:)from last week itself i'm taking live call.
5839,Normal,+1-917-845-8642,12:22:12,2,12,I wan but too early let... He outside now won b home so early... Eva mind then...
5840,Normal,+1-213-870-5991,11:16:01,2,8,"I sent my scores to sophie and i had to do secondary application for a few schools. I think if you are thinking of applying, do a research on cost also. Contact joke ogunrinde, her school is one me the less expensive ones"
5841,Normal,+1-412-647-9318,08:27:25,1,2,"HELLOGORGEOUS, HOWS U? of FONE WAS of CHARGE LST NITW WEN U TEXD of. HOPEU of A NICE WKEND of of SURE U DID LOOKIN 4WARD 2 C-of U 2MRW LUV JAZ"
5842,Normal,+1-470-967-3719,15:12:21,4,4,"You are everywhere dirt, on the floor, the windows, even on my shirt. And sometimes when i open my mouth, you are all that comes flowing out. I dream of my world without you, then half my chores are out too. A time of joy for me, lots of tv shows i.ll see. But i guess like all things you just must exist, like rain, hail and mist, and when my time here is done, you and i become one."
5843,Normal,+1-937-626-8296,14:46:08,2,11,Ah... Hope ü can hear the receipt sound... D luck!
5844,Spam,+1-786-582-4539,12:14:25,1,14,Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend
5845,Normal,+1-551-786-8764,17:08:47,4,6,"I just got home babe, are you still awake ?"
5846,Normal,+1-770-627-2688,12:47:54,3,8,"It won't be until 2.15 as trying to sort house out, is that ok?"
5847,Normal,+1-628-253-8498,16:39:19,1,5,Have you bookedthe hut? And also your time off? How are you by the way?
5848,Normal,+1-404-610-8519,10:23:05,1,1,Then why you came to hostel.
5849,Normal,+1-689-648-1109,07:32:24,5,13,Also andros ice etc etc
5850,Normal,+1-656-814-6025,10:34:09,4,7,"It's ok, at least around's still around"
5851,Normal,+1-312-630-8142,12:04:28,3,14,To message..no response..what happened?
5852,Normal,+1-551-387-1216,08:10:48,5,7,"Sure, if I get an acknowledgement from you that it's astoundingly tactless and generally faggy to demand a blood oath fo"
5853,Normal,+1-714-258-9708,15:36:49,2,8,To need to ke i... Ü too bored izzit y suddenly the of this...
5854,Normal,+1-813-495-5550,19:34:49,3,12,Walls wont bat in and winning.
5855,Normal,+1-657-779-5776,13:56:07,5,15,K sure am in my relatives home. Ms me de. Was:-)
5856,Normal,+1-334-892-7667,15:08:24,2,3,An i meet ü at 5.. Is 4 where depends on where ü wan 2 in for..
5857,Spam,+1-347-378-3042,16:46:53,4,9,"LookAtMe!: Thanks for your purchase of a video clip from LookAtMe!, you've been charged up. Think you can do better? Why not send a video in a MMSto 32323."
5858,Normal,+1-213-946-6755,20:47:41,4,12,You are? Now does it feel to be __________(3)__________? Have you ever felt lonely?
5859,Normal,+1-669-208-2497,13:02:51,5,12,Will be office around 4 pm. Now i am going hospital.
5860,Normal,+1-714-965-7975,08:07:40,2,15,Yesterday its with me only . Now am going home.
5861,Spam,+1-917-393-8752,07:34:39,2,14,"To you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?"
5862,Normal,+1-334-805-5625,21:14:31,2,14,"Probably not, I'm almost out of gas and I get some cash tomorrow"
5863,Normal,+1-954-960-9871,15:55:41,5,15,Jus finish watching tv... U?
5864,Normal,+1-404-771-1949,11:44:55,3,15,"To 1 thing! Change that sentence into: ""Because i want 2 concentrate in my educational career in leaving here.."""
5865,Normal,+1-628-772-5236,17:36:15,5,8,"Yeah sure, give me a couple minutes to track down my wallet."
5866,Normal,+1-334-425-4604,20:54:49,5,10,Yesterday its with me only . Now am going home.
5867,Normal,+1-858-843-3074,13:30:17,2,5,Is there a reason we've not spoken this year? Anyways have a great week and all the best in your exam
5868,Normal,+1-770-778-4181,07:56:20,3,13,There you are. Smoking is very dangerous. It is the cause of your indigestion which your dirty tongue indicates. Rich food will do you no good unless you take exercise regularly.
5869,Spam,+1-770-346-8857,09:48:40,5,10,Reply to win £100 weekly! What professional sport does Tiger Woods play? Send STOP to 87239 to end service
5870,Normal,+1-415-741-2681,08:56:17,5,5,"Sorry pa, i dont know who re pa?"
5871,Normal,+1-347-799-2673,20:46:42,5,13,"Oh, yes, I've just been a little under the weather so i've kind of been coccooning at home"
5872,Normal,+1-848-952-7364,16:20:36,1,9,That? Is 45?
5873,Normal,+1-713-726-5796,15:40:06,3,12,For my family happiness..
5874,Normal,+1-917-539-1899,17:00:47,4,8,when i the she b snuff.. Still got conclusion n contents pg n references.. I'll b doing da contents pg n cover pg..
5875,Normal,+1-619-364-3399,20:21:54,4,5,"Well am officially in a philosophical hole, so if u wanna call am at home ready to be saved!"
5876,Normal,+1-678-529-5868,11:51:35,1,6,Went me or email id soon
5877,Normal,+1-347-998-8063,16:49:13,5,9,"Oh... I was thin of going yogasana at 10 den no nd to go at 3 den can rush to sarco 4 no... Like for, u call me when ready..."
5878,Normal,+1-754-216-4611,10:16:41,1,11,"Right on bah, see you later"
5879,Normal,+1-404-265-4830,19:20:06,1,3,DO NOT B LATE LOVE MUM
5880,Normal,+1-570-804-4378,18:25:29,2,14,"K, my roommate also wants a dubsack and another friend may also want some so plan on bringing extra, I'll tell you when they know for sure"
5881,Normal,+1-770-415-5420,12:37:03,2,12,K k pa Had your lunch aha.
5882,Normal,+1-713-726-6440,14:25:23,3,7,I accidentally brought em home in the box
5883,Scam,+1-848-725-4184,20:07:25,5,8, Your Apple ID has been breached. Please click on the link to reset your password to prevent further damage.
5884,Normal,+1-713-426-1127,11:29:45,1,10,And stop being an old man. You get to build shopman snow angels and snowballs fights.
5885,Normal,+1-347-896-5827,12:52:05,4,13,Up ok than...
5886,Normal,+1-570-883-7689,17:51:14,4,8,Can you open the door?
5887,Normal,+1-424-422-8892,19:23:59,1,1,To dont use hook up any how
5888,Normal,+1-682-421-5927,11:45:43,3,4,You bad girl. I can still remember them
5889,Normal,+1-412-800-2926,12:11:11,4,14,But I want a cheaper one. On’t you have one?
5890,Normal,+1-347-742-4310,18:49:00,4,5,Oh ok i didn know what you meant. Rep i am baby join
5891,Normal,+1-334-265-2710,15:41:10,5,15,No da. I am happy that we sit together na
5892,Normal,+1-334-398-7004,07:17:10,4,4,"Tyler (getting an 8th) has to leave not long after 9, can you get here in like an hour?"
5893,Normal,+1-713-957-6350,11:54:16,2,5,"Sounds good, keep me posted"
5894,Normal,+1-713-559-2740,18:19:45,2,2,So ü pay first lar... Then when is da stock comin...
5895,Normal,+1-281-250-9165,18:23:06,2,7,Lucky you. By cousins live in a different city so I rarely meet them.
5896,Normal,+1-313-212-5493,08:31:59,1,7,Im at arestaurant eating squid! i will be out about 10:30 wanna dosomething or is that to late?
5897,Spam,+1-415-351-2463,10:16:29,2,12,Your B4U voucher w/c 27/03 is MARSMS. Log onto www.B4Utele.com for discount credit. To opt out reply stop. Customer care call 08717168528
5898,Normal,+1-917-876-4191,09:56:03,4,5,"I can probably come by, everybody's done around  &it;#&it;  right?"
5899,Spam,+1-570-916-2051,15:16:14,1,13,Double Sins & Double Txt & 1/2 price Linerental on Latest Range Bluetooth mobile. All MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56
5900,Normal,+1-570-436-8911,07:51:23,4,7,"Sorry, I'll call later"
5901,Spam,+1-858-990-5508,12:31:18,2,6,Free Top ringtone -sub to weekly ringtone-get st week free-send SUBPOLY to 81618-?3 per week-stop sums-08718727870
5902,Normal,+1-404-880-4855,19:16:11,2,12,Key anyway i have to :-)
5903,Normal,+1-312-890-8792,18:36:43,3,12,Going my masters. When will you buy a by cos i have for sale and how's of
5904,Normal,+1-848-304-4245,11:00:43,5,13,I've told him that i've returned it. That should i re order it.
5905,Normal,+1-689-691-2824,12:10:31,4,4,Vol no such but wish i'd stayed out a bit longer
5906,Normal,+1-848-496-8381,18:52:38,2,2,Oh yeah I forgot. U can only take 2 out shopping at once.
5907,Normal,+1-713-693-8234,13:25:38,5,11,"Very Motion don't had Words.Very Wish don't had Rays.. Of u Smile,D World is wit u.Otherwise even d Drop of Dear don't like 2 Stay wit u.To b happy.. Good morning, keep smiling:-)"
5908,Normal,+1-323-373-8229,21:34:50,5,8,Or my in filled truth is right
5909,Normal,+1-424-412-2725,16:40:50,5,15,Wishing you a wonderful week.
5910,Normal,+1-786-679-4907,12:40:05,2,6,That I'm saying is if you haven't explicitly told nor I know someone I'm probably just not donna bother
5911,Normal,+1-470-912-7512,07:37:15,5,7,Happy New Dear Princess!
5912,Spam,+1-917-478-3637,13:39:41,3,15,"Welcome to of-mobile-date this mug is FREE giving you free calling to 08719839835. Future mrs killed at 150p daily. To cancel send ""go stop"" to 89123"
5913,Normal,+1-657-948-5388,08:37:43,2,5,Is this the same route you cover daily?
5914,Spam,+1-347-412-9344,19:06:25,5,5,Knock Knock Txt whose there to 80082 to enter r weekly draw 4 a £250 gift voucher 4 a store of or choice. T&Is www.this.com age to stoptxtstop£1.50/week
5915,Normal,+1-619-255-3492,12:35:44,4,6,I can pick the phone right now. Was send a message
5916,Normal,+1-917-984-6312,07:15:54,5,15,"That ? To, they do it from a local server in India."
5917,Normal,+1-656-272-6980,08:59:36,3,8,"That's cool he'll be here all night, femme know when you're around"
5918,Spam,+1-424-844-7434,18:35:53,3,12, Congratulations! You qualify for 25% off on all electronics. Call now to reserve your discount before it expires!
5919,Normal,+1-570-651-9720,12:15:46,1,3,Thank You meet you monday
5920,Normal,+1-424-465-9746,16:23:15,1,7,You give us back my id proof and  &it;#&it;  is. He wont allow you to work. He will come to your home within days
5921,Normal,+1-628-543-7745,15:59:14,3,5,"Storming mug: Men u lift d pine, u say ""HELLO"" To u know it is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u know who is dat girl?? ""Margaret Hello"" The is d girlfriend f Grahmbell who invited telephone... . . . . Moral:One can get d name of a person, it not his girlfriend... G o o d n i g h t . . .@"
5922,Normal,+1-614-619-7228,15:28:46,3,11,Squeeeeeze!! His is christmas hug.. Of u like my frndshp den hug me back.. Of u get 3 u r cut:) 6 u r love:* 9 u r so lucky;) One? People hate u:
5923,Normal,+1-917-878-6277,09:01:06,3,8,"I got another job! The one at the hospital doing data analysis or something, starts on monday! Not sure when my thesis will got finished"
5924,Normal,+1-251-804-4710,15:55:54,4,9,THANX 4 PUTTIN of FONE DOWN of of!!
5925,Normal,+1-770-207-5306,07:00:06,5,13,Ü taken linear algebra today?
5926,Normal,+1-407-575-1602,15:35:33,5,9,R u sure they'll understand that! Line * good idea just had a slur!
5927,Normal,+1-872-609-5135,21:17:07,2,4,Now am free call me pa.
5928,Normal,+1-281-553-8736,10:55:07,2,7,Am slow in using biola's fne
5929,Normal,+1-310-859-3190,08:46:56,2,10,Ahahah..use your brain dear
5930,Normal,+1-678-824-5663,17:33:45,4,12,Also that chat was awesome but don't make it regular unless you can see her in person
5931,Normal,+1-334-658-9765,07:30:08,1,1,K. Not sure what time those as not sure if can get to library before class. Will try. See you at some point! Have good eve.
5932,Normal,+1-657-915-2875,17:09:14,1,3,"Solve d Case : A An Was Round Murdered In  &it;DECIMAL&it; . &it;#&it;  afternoon. 1,His wife called Police. 2,Police questioned everyone. 3,Life: Air,I was sleeping, when the murder took place. 4.Took: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Said: I went 2 d post office. 7.Children: He went 2 play. 8.Neighbour: He went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, Of U r Brilliant."
5933,Normal,+1-212-868-1943,15:10:47,1,2,That time you thinking of going?
5934,Spam,+1-346-319-1214,17:15:57,2,5,WINNER!! As a valued network customer you have been selected to receivea £900 prize reward! To claim call 09061701461. Claim code KL341. Valid 12 hours only.
5935,Normal,+1-570-439-7331,15:48:58,1,13,As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune
5936,Normal,+1-917-570-6896,16:19:42,3,7,You didn't have to tell me that...now i'm thinking. Plus he's going to stop all your runs
5937,Normal,+1-754-507-7228,21:14:05,2,15,W are you one of them?
5938,Normal,+1-404-314-3556,07:08:42,1,4,To..few hours before.went to hair cut .
5939,Normal,+1-570-305-9902,12:16:07,3,7,Did you find a sister for kaitlyn? I was sick and slept all day yesterday.
5940,Normal,+1-917-776-7643,15:01:17,3,8,Are you staying in town ?
5941,Normal,+1-334-536-1024,10:21:03,3,11,I dont know exactly could you ask chechi.
5942,Normal,+1-656-924-5739,12:42:50,5,9,"Of you want to mapquest it or something look up ""us norwood drive"", that's the tiny street where the parking lot is"
5943,Normal,+1-872-230-1524,15:03:14,4,13,"I'm not coming over, do whatever you want"
5944,Normal,+1-689-806-8122,12:33:04,1,14,Chant disturb u anymore... Via you...
5945,Normal,+1-213-475-1555,16:16:42,1,1,A bloo bloo bloo I'll miss the first bowl
5946,Normal,+1-570-614-5916,20:06:46,2,7,New car and house for my parents.:)i have only new job in hand:)
5947,Normal,+1-407-937-6841,07:37:15,2,10,"Very King Was Once A Trying Baby And Very Great Building Was Once A Cap.. Not Important There U r TODAY, BUT There U Oil Each TOMORW. Mud nip"
5948,Normal,+1-334-621-2137,07:20:27,2,5,Left dessert. U wan me 2 go suite look 4 u?
5949,Normal,+1-678-725-1572,12:57:30,5,7,By uncle in Atlanta. Wish you guns a great smelter.
5950,Normal,+1-213-325-2666,17:25:36,2,8,"Wen u miss someone, the person is definitely special for u..... But if the person is so special, why to miss them, just Keep-in-touch gdeve.."
5951,Normal,+1-407-969-1234,13:46:25,1,10,"A ha nan yalrigu helping..Myo both chink, u shared many things wit me..so far i didn't told any body and even uttered a word at u.. Of or trusting me so much how can i tell these to others.. All not time dont use those words to me..ok, chink:-);-)B-)"
5952,Normal,+1-281-481-8541,17:25:08,2,11,I'm thinking that chennai forgot to come for auction..
5953,Normal,+1-754-233-1437,08:25:49,3,8,Good Morning ply call me sir
5954,Normal,+1-628-388-3522,09:37:07,1,6,On the road so cant txt
5955,Normal,+1-848-799-3501,08:33:10,4,7,"Yeah, we can probably swing by once my roommate finishes up with his girl"
